Module_ID,Module_Genes,Contains_CHD1L,Contains_DPF2,Network_Score,Quality_Score,Pathway_Name,P_Value,Enrichment_Ratio,Overlap_Size,Pathway_Size,Overlapping_Genes
Module_44,"NRXN2, SLITRK5, BBS1, SLC7A11",No,No,3.0,3.0,HALLMARK_HEME_METABOLISM,0.03940690123314441,25.0,1,200,SLC7A11
Module_44,"NRXN2, SLITRK5, BBS1, SLC7A11",No,No,3.0,3.0,HALLMARK_MTORC1_SIGNALING,0.03940690123314441,25.0,1,200,SLC7A11
Module_44,"NRXN2, SLITRK5, BBS1, SLC7A11",No,No,3.0,3.0,HALLMARK_P53_PATHWAY,0.03940690123314441,25.0,1,200,SLC7A11
Module_45,"ALX4, ZBTB16, MSX1, MSX2",No,No,3.0,3.0,HALLMARK_ANGIOGENESIS,0.007181120469377189,138.88888888888889,1,36,MSX1
Module_45,"ALX4, ZBTB16, MSX1, MSX2",No,No,3.0,3.0,HALLMARK_UV_RESPONSE_UP,0.031229822801357197,31.645569620253163,1,158,MSX1
Module_45,"ALX4, ZBTB16, MSX1, MSX2",No,No,3.0,3.0,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03940690123314441,25.0,1,200,MSX1
Module_45,"ALX4, ZBTB16, MSX1, MSX2",No,No,3.0,3.0,HALLMARK_KRAS_SIGNALING_DN,0.03940690123314441,25.0,1,200,ZBTB16
Module_45,"ALX4, ZBTB16, MSX1, MSX2",No,No,3.0,3.0,HALLMARK_P53_PATHWAY,0.03940690123314441,25.0,1,200,ZBTB16
Module_46,"SMCR8, LAMP3, RRAGD, RRAGC",No,No,3.0,3.0,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.019260754881539246,51.54639175257732,1,97,LAMP3
Module_46,"SMCR8, LAMP3, RRAGD, RRAGC",No,No,3.0,3.0,HALLMARK_IL2_STAT5_SIGNALING,0.03921281261342466,25.125628140703515,1,199,RRAGD
Module_46,"SMCR8, LAMP3, RRAGD, RRAGC",No,No,3.0,3.0,HALLMARK_GLYCOLYSIS,0.03940690123314441,25.0,1,200,RRAGD
Module_46,"SMCR8, LAMP3, RRAGD, RRAGC",No,No,3.0,3.0,HALLMARK_HYPOXIA,0.03940690123314441,25.0,1,200,RRAGD
Module_46,"SMCR8, LAMP3, RRAGD, RRAGC",No,No,3.0,3.0,HALLMARK_INFLAMMATORY_RESPONSE,0.03940690123314441,25.0,1,200,LAMP3
Module_47,"CEBPA, UGT1A7, UGT1A8, UGT1A6",No,No,3.0,3.0,HALLMARK_P53_PATHWAY,0.03940690123314441,25.0,1,200,CEBPA
Module_48,"PRKCD, IFNA10, MS4A1, IFNA6",No,No,3.0,3.0,HALLMARK_UV_RESPONSE_UP,0.031229822801357197,31.645569620253163,1,158,PRKCD
Module_48,"PRKCD, IFNA10, MS4A1, IFNA6",No,No,3.0,3.0,HALLMARK_COMPLEMENT,0.03940690123314441,25.0,1,200,PRKCD
Module_49,"PALB2, CRB2, FOXF1, LAMA1",No,No,3.2,2.666666666666667,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03940690123314441,25.0,1,200,LAMA1
Module_50,"DPF2, GATA3, SOX9",No,Yes,200.0,2.0,HALLMARK_APICAL_SURFACE,0.006585819224780646,151.5151515151515,1,44,GATA3
Module_50,"DPF2, GATA3, SOX9",No,Yes,200.0,2.0,HALLMARK_COMPLEMENT,0.02970247027106641,33.33333333333333,1,200,GATA3
Module_50,"DPF2, GATA3, SOX9",No,Yes,200.0,2.0,HALLMARK_GLYCOLYSIS,0.02970247027106641,33.33333333333333,1,200,SOX9
Module_50,"DPF2, GATA3, SOX9",No,Yes,200.0,2.0,HALLMARK_KRAS_SIGNALING_UP,0.02970247027106641,33.33333333333333,1,200,SOX9
Module_51,"CHD1L, GATA3, SOX9",Yes,No,200.0,2.0,HALLMARK_APICAL_SURFACE,0.006585819224780646,151.5151515151515,1,44,GATA3
Module_51,"CHD1L, GATA3, SOX9",Yes,No,200.0,2.0,HALLMARK_COMPLEMENT,0.02970247027106641,33.33333333333333,1,200,GATA3
Module_51,"CHD1L, GATA3, SOX9",Yes,No,200.0,2.0,HALLMARK_GLYCOLYSIS,0.02970247027106641,33.33333333333333,1,200,SOX9
Module_51,"CHD1L, GATA3, SOX9",Yes,No,200.0,2.0,HALLMARK_KRAS_SIGNALING_UP,0.02970247027106641,33.33333333333333,1,200,SOX9
Module_52,"CHD1L, RUVBL2, EOMES",Yes,No,200.0,2.0,HALLMARK_IL2_STAT5_SIGNALING,0.02955544064267288,33.50083752093802,1,199,EOMES
Module_52,"CHD1L, RUVBL2, EOMES",Yes,No,200.0,2.0,HALLMARK_MYC_TARGETS_V1,0.02970247027106641,33.33333333333333,1,200,RUVBL2
